action,action_index,approval_required,audit_id,case_id,deterministic_eligible,evidence_refs,item_type,predicted_family,rationale,retrieval_query,route,sources,checker_a_label,checker_a_reason,checker_b_label,checker_b_reason,strict_refined_decision,strict_refined_reason
NOTIFY_OPERATOR,2,False,EG-O-0269,ieee-access-0114,True,"['ETSI.EN.303.645.V3.1.3-0078', 'ETSI.EN.303.645.V3.1.3-0079', 'NIST.SP.800-61r3-0062']",original,Web,Detector confidence is below the validated threshold.,SQL injection invalid data input application layer user interface prevent system manipulation incident notification response escalation operator IoT predicted family Web proposed action NOTIFY_OPERATOR observed protocols TCP UDP HTTPS observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,escalate,ETSI.EN.303.645.V3.1.3.pdf; ETSI.EN.303.645.V3.1.3.pdf; NIST.SP.800-61r3.pdf,unsupported,"The evidence discusses validation and incident response tracking, not notifying an operator because of low confidence.",generally_supported,"The NIST excerpt generally supports incident reporting to operators, though it does not specifically tie that action to below-threshold confidence.",remove,The independent checker found no useful support for the action.
CAPTURE_TRAFFIC,1,False,EG-O-0270,ieee-access-0115,True,"['NIST.SP.800-61r3-0055', 'NIST.SP.800-213A-0053', 'RFC8520-0031']",original,Benign,Collect additional evidence before a disruptive decision.,normal activity continuous monitoring avoid unnecessary disruption cybersecurity state logging collect network traffic evidence incident analysis monitoring IoT predicted family Benign proposed action CAPTURE_TRAFFIC observed protocols TCP UDP ICMP HTTPS observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP SYN connection attempts TCP SYN flag connection attempts,escalate,NIST.SP.800-61r3.pdf; NIST.SP.800-213A.pdf; RFC8520.txt,generally_supported,"The excerpts support monitoring and evidence retention, but not the specific traffic-capture action.",generally_supported,"The NIST excerpts support monitoring generally, but the RFC excerpt concerns packet-dropping policy, not traffic capture. The evidence does not directly support the concrete action of capturing traffic.",keep,General support is sufficient for this non-disruptive action.
NOTIFY_OPERATOR,2,False,EG-O-0271,ieee-access-0115,True,"['NIST.SP.800-61r3-0055', 'RFC8520-0031', 'NIST.IR.8259A-0022']",original,Benign,Detector confidence is below the validated threshold.,normal activity continuous monitoring avoid unnecessary disruption cybersecurity state logging incident notification response escalation operator IoT predicted family Benign proposed action NOTIFY_OPERATOR observed protocols TCP UDP ICMP HTTPS observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP SYN connection attempts TCP SYN flag connection attempts,escalate,NIST.SP.800-61r3.pdf; RFC8520.txt; NIST.IR.8259A.pdf,unsupported,"The cited material supports monitoring and communication, but not operator notification from low confidence.",unsupported,"The evidence discusses monitoring, device state awareness, and packet-dropping behavior, but does not support notifying an operator.",remove,The independent checker found no useful support for the action.
NO_ACTION,1,False,EG-O-0272,ieee-access-0116,True,"['NIST.SP.800-61r3-0055', 'NIST.IR.8259A-0022', 'NIST.SP.800-213A-0053']",original,Benign,The detector classified the observation as benign.,normal activity continuous monitoring avoid unnecessary disruption cybersecurity state logging avoid unnecessary disruption continue observation IoT predicted family Benign proposed action NO_ACTION observed protocols TCP HTTPS observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,monitor,NIST.SP.800-61r3.pdf; NIST.IR.8259A.pdf; NIST.SP.800-213A.pdf,unsupported,"The evidence supports monitoring and state awareness, but not a no-action decision.",unsupported,"The evidence supports monitoring and state awareness, not taking no action because an observation was classified benign.",remove,The independent checker found no useful support for the action.
MONITOR,2,False,EG-O-0273,ieee-access-0116,True,"['NIST.SP.800-61r3-0055', 'NIST.SP.800-213A-0053', 'NIST.SP.800-213A-0054']",original,Benign,Continue non-disruptive observation.,normal activity continuous monitoring avoid unnecessary disruption cybersecurity state logging continuous monitoring detect anomalous behavior security events IoT predicted family Benign proposed action MONITOR observed protocols TCP HTTPS observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,monitor,NIST.SP.800-61r3.pdf; NIST.SP.800-213A.pdf; NIST.SP.800-213A.pdf,directly_supported,"The excerpts explicitly support continuous monitoring and identifying cybersecurity events, matching monitor.",directly_supported,"The excerpts explicitly support ongoing monitoring and identifying cybersecurity events, which directly supports the MONITOR action.",keep,The action has direct documentary support.
NO_ACTION,1,False,EG-O-0274,ieee-access-0117,True,"['NIST.SP.800-61r3-0055', 'NIST.IR.8259A-0022', 'NIST.SP.800-213A-0053']",original,Benign,The detector classified the observation as benign.,normal activity continuous monitoring avoid unnecessary disruption cybersecurity state logging avoid unnecessary disruption continue observation IoT predicted family Benign proposed action NO_ACTION observed protocols TCP HTTPS observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,monitor,NIST.SP.800-61r3.pdf; NIST.IR.8259A.pdf; NIST.SP.800-213A.pdf,unsupported,"The cited material supports monitoring and state awareness, but not a no-action decision.",unsupported,"The evidence supports monitoring and state awareness, not taking no action because an observation was classified benign.",remove,The independent checker found no useful support for the action.
MONITOR,2,False,EG-O-0275,ieee-access-0117,True,"['NIST.SP.800-61r3-0055', 'NIST.SP.800-213A-0053', 'NIST.SP.800-213A-0054']",original,Benign,Continue non-disruptive observation.,normal activity continuous monitoring avoid unnecessary disruption cybersecurity state logging continuous monitoring detect anomalous behavior security events IoT predicted family Benign proposed action MONITOR observed protocols TCP HTTPS observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,monitor,NIST.SP.800-61r3.pdf; NIST.SP.800-213A.pdf; NIST.SP.800-213A.pdf,directly_supported,"The excerpts explicitly support continuous monitoring and detection of adverse events, matching monitor.",directly_supported,"The excerpts explicitly support ongoing monitoring and identifying cybersecurity events, which directly supports the MONITOR action.",keep,The action has direct documentary support.
NO_ACTION,1,False,EG-O-0276,ieee-access-0118,True,"['NIST.SP.800-61r3-0055', 'NIST.IR.8259A-0022', 'NIST.SP.800-213A-0053']",original,Benign,The detector classified the observation as benign.,normal activity continuous monitoring avoid unnecessary disruption cybersecurity state logging avoid unnecessary disruption continue observation IoT predicted family Benign proposed action NO_ACTION observed protocols TCP UDP HTTPS observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,monitor,NIST.SP.800-61r3.pdf; NIST.IR.8259A.pdf; NIST.SP.800-213A.pdf,unsupported,"The evidence supports monitoring and state awareness, but not a no-action decision.",unsupported,"The evidence supports monitoring and state awareness, not taking no action because an observation was classified benign.",remove,The independent checker found no useful support for the action.
MONITOR,2,False,EG-O-0277,ieee-access-0118,True,"['NIST.SP.800-61r3-0055', 'NIST.SP.800-213A-0053', 'NIST.SP.800-213A-0054']",original,Benign,Continue non-disruptive observation.,normal activity continuous monitoring avoid unnecessary disruption cybersecurity state logging continuous monitoring detect anomalous behavior security events IoT predicted family Benign proposed action MONITOR observed protocols TCP UDP HTTPS observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,monitor,NIST.SP.800-61r3.pdf; NIST.SP.800-213A.pdf; NIST.SP.800-213A.pdf,directly_supported,"The excerpts explicitly support continuous monitoring and event identification, matching monitor.",directly_supported,"The excerpts explicitly support ongoing monitoring and identifying cybersecurity events, which directly supports the MONITOR action.",keep,The action has direct documentary support.
NO_ACTION,1,False,EG-O-0278,ieee-access-0119,True,"['NIST.SP.800-61r3-0055', 'NIST.IR.8259A-0022', 'NIST.SP.800-213A-0053']",original,Benign,The detector classified the observation as benign.,normal activity continuous monitoring avoid unnecessary disruption cybersecurity state logging avoid unnecessary disruption continue observation IoT predicted family Benign proposed action NO_ACTION observed protocols TCP UDP HTTPS DNS observed indicators traffic packet rate volume frequency average packet size traffic profile inter arrival time traffic timing TCP ACK responses TCP ACK flag responses,monitor,NIST.SP.800-61r3.pdf; NIST.IR.8259A.pdf; NIST.SP.800-213A.pdf,unsupported,"The cited material supports monitoring and state awareness, but not a no-action decision.",unsupported,"The evidence supports monitoring and state awareness, not taking no action because an observation was classified benign.",remove,The independent checker found no useful support for the action.
